"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1997:Q4","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q1","Silent",20827218,22409472,4583333,1235734,4510704,5376505,2058847,4644349,1582254,1039198,349638,193418
"1998:Q1","BabyBoom",12709631,15744784,4132212,1193190,2795024,3637803,1772938,2213618,3035154,2288475,633518,113161
"1998:Q1","GenX",1686346,2517607,795979,311212,484064,259853,323363,343135,831260,481817,340887,8556
"1998:Q1","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q2","Silent",21121230,22743995,4718171,1238809,4651665,5378754,2075406,4681190,1622765,1061626,356467,204671
"1998:Q2","BabyBoom",13036116,16119847,4184837,1208763,2849264,3781476,1764850,2330658,3083731,2318770,653570,111391
"1998:Q2","GenX",1696997,2570475,837683,320183,472843,262147,327739,349880,873479,507742,357706,8030
"1998:Q2","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q3","Silent",21797707,23458275,5079126,1263683,4520473,5221907,2341415,5031670,1660568,1101347,343073,216148
"1998:Q3","BabyBoom",12249247,15436783,4251590,1214068,2281904,3782204,1689323,2217694,3187536,2397785,688700,101051
"1998:Q3","GenX",1135388,1977813,638540,319020,206135,298615,213144,302360,842425,465708,368944,7772
"1998:Q3","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q4","Silent",21293761,22942356,4895381,1253541,4681900,5511802,1955610,4644123,1648595,1076087,369024,203484
"1998:Q4","BabyBoom",14104170,17333661,4451150,1240075,3084504,4053685,1936249,2567999,3229492,2427823,683379,118290
"1998:Q4","GenX",1854322,2806282,868170,340183,544670,227250,398791,427217,951960,553532,388869,9559
"1998:Q4","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q1","Silent",21317895,22951873,4959491,1264977,4679399,5560104,1913903,4573999,1633978,1067614,368339,198025
"1999:Q1","BabyBoom",14492036,17801580,4631809,1250891,3119720,4196045,1948260,2654855,3309545,2508237,675722,125585
"1999:Q1","GenX",1849165,2818609,834812,345439,552724,215893,435256,434485,969444,560824,398337,10282
"1999:Q1","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q2","Silent",21244839,22879840,4929627,1258851,4820579,5639660,1831582,4399540,1635001,1053325,375685,205991
"1999:Q2","BabyBoom",15303298,18686331,4787509,1280550,3509023,4391637,1999433,2718179,3383033,2560385,682231,140417
"1999:Q2","GenX",2126510,3171268,959576,365468,703142,203680,496983,442418,1044758,619489,413664,11604
"1999:Q2","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q3","Silent",21581324,23204879,5072894,1262671,4726983,5511910,2069484,4560938,1623556,1057057,363383,203115
"1999:Q3","BabyBoom",14981027,18495970,4972661,1308563,3221617,4417052,1967005,2609073,3514943,2655212,719246,140485
"1999:Q3","GenX",1954799,3034407,909771,379500,574627,285368,437214,447928,1079608,638955,429266,11388
"1999:Q3","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q4","Silent",21885442,23542742,5088003,1265627,5170745,5649382,1889489,4479496,1657300,1045945,386160,225195
"1999:Q4","BabyBoom",16625415,20187315,5104873,1329610,4183754,4776897,2089035,2703147,3561900,2679021,725089,157790
