"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2002:Q2","Black",1623425,2251983,763610,219232,90131,793750,104399,280862,628559,398009,222681,7869
"2002:Q2","Hispanic",956014,1394917,568630,153898,76420,372597,92885,130487,438902,328941,107708,2253
"2002:Q2","Other",1438238,1805264,712760,113864,191931,360948,199735,226025,367026,278368,88450,207
"2002:Q3","White",38812639,45415861,13656114,2991585,5593789,9670911,4990020,8513442,6603222,4789187,1545994,268041
"2002:Q3","Black",1631812,2258640,771491,211336,87229,780602,132640,275341,626828,404728,215559,6542
"2002:Q3","Hispanic",990809,1437165,593677,170661,56769,344512,123621,147925,446356,339165,104764,2427
"2002:Q3","Other",1391355,1777602,726476,117186,175120,323842,195133,239845,386247,300539,85291,416
"2002:Q4","White",39872545,46648192,13978734,3018486,5970370,9832200,5115080,8733322,6775646,4945826,1569107,260713
"2002:Q4","Black",1669709,2315015,780054,211479,98993,820579,135782,268129,645307,412577,226778,5952
"2002:Q4","Hispanic",1032904,1495722,615612,174792,63495,359029,118162,164632,462818,349623,111128,2067
"2002:Q4","Other",1441161,1854418,744211,121449,185734,367451,184588,250984,413257,323101,89995,162
"2003:Q1","White",39950200,46802796,14228760,3023865,5582949,9942950,5257951,8766322,6852595,5026431,1552719,273445
"2003:Q1","Black",1713760,2385463,813021,211666,102825,821874,150620,285457,671703,434639,231563,5501
"2003:Q1","Hispanic",1047827,1551877,653288,185202,59136,352675,131747,169828,504050,388574,113259,2217
"2003:Q1","Other",1470956,1918625,802540,128859,182787,351042,187031,266366,447669,355687,91582,400
"2003:Q2","White",41638932,48762025,14534648,3047654,6640929,10251895,5394472,8892428,7123094,5204666,1556586,361841
"2003:Q2","Black",1772604,2480010,835255,215482,120790,857825,146209,304451,707406,455575,245030,6801
"2003:Q2","Hispanic",1070317,1610401,681691,187261,79411,374270,118709,169059,540084,416453,121539,2093
"2003:Q2","Other",1538736,2028023,843834,135697,200754,389011,193850,264877,489287,387569,98775,2943
"2003:Q3","White",42416577,49775309,14898407,3083615,7018704,10391124,5530314,8853144,7358732,5437963,1586209,334560
"2003:Q3","Black",1811674,2523592,845010,213083,132009,874716,152197,306578,711918,458025,247975,5917
"2003:Q3","Hispanic",1120755,1653627,700799,193312,87625,377640,120292,173959,532872,406954,124302,1616
"2003:Q3","Other",1580698,2090412,864212,140861,210896,396991,194286,283166,509714,405709,101188,2817
"2003:Q4","White",44238150,51750322,15222367,3119606,7962796,10676829,5660268,9108457,7512172,5576422,1605072,330677
"2003:Q4","Black",1872416,2607200,874711,214926,148103,913983,147820,307657,734784,471963,256882,5940
"2003:Q4","Hispanic",1174721,1736665,737403,195355,107033,397639,108124,191112,561944,427127,132074,2743
"2003:Q4","Other",1671641,2223066,912034,147778,226330,439844,202905,294174,551425,440431,108904,2090
"2004:Q1","White",46357966,53988292,15769744,3162148,8288856,10873592,5849753,10044199,7630326,5692925,1592224,345177
"2004:Q1","Black",1967649,2714531,922390,214935,158289,943968,155689,319259,746882,483331,257825,5726
"2004:Q1","Hispanic",1226214,1805308,777881,203953,115244,401509,113344,193377,579094,442309,134346,2439
"2004:Q1","Other",1777529,2366342,973789,156722,234892,465008,213013,322918,588813,472436,112077,4300
"2004:Q2","White",46916565,54836011,16289258,3212744,8147416,11036280,6176928,9973386,7919446,5954712,1605737,358998
"2004:Q2","Black",2043235,2789941,952823,210335,164010,973068,167727,321977,746706,485014,256274,5418
"2004:Q2","Hispanic",1287159,1853255,805157,209342,114503,404121,125577,194555,566096,427053,136749,2293
"2004:Q2","Other",1833460,2450994,1002267,162690,238837,488464,229466,329270,617535,494633,115779,7122
"2004:Q3","White",47820304,55903926,16760593,3229630,8082015,11207585,6479571,10144531,8083621,6095392,1655669,332560
"2004:Q3","Black",2156233,2920179,1041218,207806,169804,992157,184839,324354,763946,510158,249483,4304
"2004:Q3","Hispanic",1345519,1947643,871595,217606,117046,397985,144825,198586,602124,461284,139248,1593
"2004:Q3","Other",1928273,2596807,1099669,172795,239524,495317,260069,329432,668535,539791,120474,8269
"2004:Q4","White",49807446,58168845,17341997,3281940,8904764,11559220,6683432,10397493,8361399,6288081,1690324,382994
"2004:Q4","Black",2194198,2982525,1062093,215622,168595,1023382,182253,330580,788327,529873,253413,5041
"2004:Q4","Hispanic",1453196,2070813,909440,217610,133663,421786,159705,228608,617616,470311,144976,2329
"2004:Q4","Other",2215911,2928598,1176414,182999,271543,578702,315467,403473,712686,571897,131406,9383
"2005:Q1","White",50479397,58880863,17843983,3316413,8886478,11643422,6788272,10402294,8401466,6362561,1663646,375259
"2005:Q1","Black",2220250,3045001,1106052,219888,159421,1018774,189963,350903,824751,569373,250991,4387
"2005:Q1","Hispanic",1459558,2136926,957244,223697,133425,419595,186967,215998,677368,525795,148569,3004
"2005:Q1","Other",2385189,3165463,1273632,195086,296219,606709,365098,428719,780274,632299,141768,6207
"2005:Q2","White",51565037,60121581,18274123,3350128,9106738,11840032,7015976,10534584,8556544,6494167,1681397,380980
"2005:Q2","Black",2274024,3141183,1177049,228170,151934,1030912,196915,356202,867159,615544,247452,4164
"2005:Q2","Hispanic",1519330,2256730,1024159,229595,137413,425000,213940,226623,737400,581254,151878,4268
"2005:Q2","Other",2630668,3477522,1401121,210400,323915,652542,418785,470759,846854,689762,151662,5430
"2005:Q3","White",52811412,61604285,18863020,3376812,9629308,12054430,7253304,10427412,8792873,6702729,1715026,375118
"2005:Q3","Black",2329933,3221372,1227486,231196,146213,1048665,201440,366371,891439,643066,244389,3984
"2005:Q3","Hispanic",1601099,2362192,1073959,228951,147630,434245,237176,240231,761094,599804,156278,5012
"2005:Q3","Other",2869780,3770200,1488086,220950,354081,706411,475650,525021,900420,733327,162692,4401
"2005:Q4","White",53971394,62981587,19399370,3410474,9755499,12263358,7461511,10691375,9010193,6904921,1750264,355008
"2005:Q4","Black",2377610,3282782,1272385,233890,137345,1064184,207076,367901,905172,662885,238660,3626
"2005:Q4","Hispanic",1691733,2461377,1117012,229733,150317,439849,262037,262430,769644,604660,159052,5932
"2005:Q4","Other",3084213,4029561,1568279,232129,379087,753377,534404,562286,945348,769026,172579,3743
"2006:Q1","White",55451840,64656390,19343010,3437565,11020424,12445706,7526668,10883017,9204550,7065599,1758119,380831
"2006:Q1","Black",2418936,3364627,1307049,242574,135705,1080851,204439,394009,945691,705726,235889,4076
