"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1996:Q3","pct40to60",10.9,11.3,13.9,15.5,5.2,13.8,7,10.5,14.2,12.5,20.7,6.3
"1996:Q3","pct20to40",7.6,7.6,10.6,9.9,3.3,7.3,4.4,8.3,7.8,6.4,12.3,6.5
"1996:Q3","pct00to20",3.7,3.6,5.5,4.9,1.2,2.5,4.3,3.5,3.1,2,6.4,2.4
"1996:Q4","pct99",19.4,17.5,9.1,10.7,35,6.2,30.4,23.7,6.1,6.1,2.3,26.7
"1996:Q4","pct80to99",41.8,42,40,36.4,45.3,46.3,43.9,38.2,43,46.9,31.4,47.2
"1996:Q4","pct60to80",16.7,18.1,21.4,22.5,10.4,23.5,10.6,15.7,26.5,27.2,27.4,12.5
"1996:Q4","pct40to60",10.8,11.3,13.7,15.4,5,14,6.9,10.5,13.9,12,20.8,5.7
"1996:Q4","pct20to40",7.6,7.6,10.4,10,3.2,7.4,4.4,8.3,7.7,6.1,12.3,5.9
"1996:Q4","pct00to20",3.7,3.6,5.4,5,1.1,2.6,3.8,3.6,2.8,1.7,5.8,2.2
"1997:Q1","pct99",19.2,17.3,9.1,10.6,34.8,6.1,30.4,23.3,6.1,6.1,1.6,26.8
"1997:Q1","pct80to99",41.8,42,40.2,36.4,45,46.1,43.8,38.3,43.3,47,31.7,47.3
"1997:Q1","pct60to80",16.8,18.2,21.3,22.4,10.6,23.9,10.7,15.9,26.5,27.4,27.1,12.5
"1997:Q1","pct40to60",10.9,11.3,13.7,15.5,5.2,14.2,7,10.4,13.7,11.8,20.8,5.7
"1997:Q1","pct20to40",7.6,7.5,10.3,10,3.3,7.3,4.4,8.4,7.5,6,12,5.3
"1997:Q1","pct00to20",3.7,3.6,5.4,5.1,1.2,2.5,3.8,3.7,3,1.6,6.8,2.4
"1997:Q2","pct99",19.8,17.9,9.1,10.9,36.1,6.1,31.2,22.6,6,6.1,1.1,27.1
"1997:Q2","pct80to99",42.1,42.2,39.9,36.5,45.3,45.4,46.1,38.7,43,46.8,31.2,48.2
